customer,age,gender,salary,shirt_size,location,marital_status,transport,education
470,29,Female,33560,L,Melbourne,Divorced,Car,Bachelor
471,51,Female,44758,S,Sydney,Divorced,Car,Secondary
472,36,Male,84006,M,Perth,Married,Train,Bachelor
473,57,Male,34084,L,Brisbane,Divorced,Bus,PhD
474,42,Male,93675,M,Perth,Married,Train,Bachelor
475,52,Female,30750,M,Melbourne,Single,Train,Masters
476,44,Female,44330,M,Melbourne,Single,Bus,Bachelor
477,34,Male,76494,S,Melbourne,Single,Train,PhD
478,36,Female,58282,S,Melbourne,Divorced,Bus,Masters
479,22,Female,25085,S,Perth,Single,Bicycle,Masters
480,23,Male,58531,M,Brisbane,Divorced,Bicycle,Secondary
481,33,Male,57394,S,Sydney,Married,Bicycle,Masters
482,18,Male,62249,S,Perth,Married,Train,PhD
483,36,Male,35101,L,Brisbane,Divorced,Car,Bachelor
484,24,Female,78061,L,Melbourne,Divorced,Bicycle,PhD
485,39,Male,91110,M,Brisbane,Divorced,Car,Secondary
486,22,Female,18852,L,Melbourne,Married,Train,PhD
487,30,Female,20729,M,Melbourne,Single,Car,Bachelor
488,41,Male,93396,L,Sydney,Divorced,Bus,Secondary
489,59,Female,28267,M,Perth,Divorced,Train,Secondary
490,28,Female,12716,L,Sydney,Married,Train,PhD
491,22,Female,12626,L,Brisbane,Married,Car,Secondary
492,31,Male,62464,S,Sydney,Single,Train,Secondary
493,31,Female,43993,S,Melbourne,Divorced,Bicycle,Masters
494,49,Male,24430,S,Perth,Married,Train,Secondary
495,35,Female,85741,S,Brisbane,Divorced,Car,Secondary
496,58,Female,68024,M,Brisbane,Single,Train,Masters
497,26,Male,81691,L,Sydney,Married,Car,PhD
498,25,Male,39859,S,Melbourne,Single,Car,Masters
499,56,Female,86427,S,Brisbane,Single,Bicycle,PhD
500,24,Male,44534,S,Brisbane,Divorced,Bicycle,Masters
501,26,Male,84701,L,Brisbane,Divorced,Bus,Masters
502,22,Male,33705,M,Melbourne,Married,Car,Bachelor
503,47,Female,82571,S,Sydney,Single,Bicycle,Masters
504,33,Male,51543,S,Perth,Divorced,Car,Secondary
505,40,Female,19284,S,Perth,Single,Car,Secondary
506,20,Female,23192,M,Brisbane,Divorced,Car,Bachelor
507,32,Male,59411,S,Perth,Married,Train,Secondary
508,54,Female,67813,M,Perth,Married,Bus,Bachelor
509,51,Female,58822,L,Brisbane,Married,Bus,Secondary
510,41,Male,47566,L,Perth,Single,Bus,Secondary
511,44,Male,26649,L,Perth,Married,Bus,Bachelor
512,58,Female,31977,M,Perth,Divorced,Train,Masters
513,58,Male,40049,M,Melbourne,Divorced,Bicycle,Bachelor
514,47,Male,91186,L,Sydney,Single,Bus,Bachelor
515,35,Female,39261,M,Perth,Single,Train,PhD
516,41,Male,47037,L,Perth,Divorced,Bicycle,Masters
517,34,Male,45697,L,Sydney,Single,Bicycle,Masters
518,41,Male,11783,S,Melbourne,Single,Bus,Secondary
519,45,Male,31684,S,Perth,Single,Bus,PhD
520,56,Female,31751,S,Perth,Single,Car,Masters
521,44,Male,10581,M,Perth,Divorced,Bicycle,Bachelor
522,24,Male,40139,M,Sydney,Divorced,Train,Bachelor
523,40,Female,94581,M,Sydney,Divorced,Train,Secondary
524,46,Female,18368,S,Melbourne,Divorced,Bus,Bachelor
525,20,Female,59116,L,Perth,Divorced,Car,PhD
526,51,Male,87878,S,Perth,Married,Car,PhD
527,30,Female,15669,M,Perth,Married,Train,Bachelor
528,58,Male,44563,M,Sydney,Married,Train,Bachelor
529,29,Female,60705,M,Melbourne,Single,Bus,Secondary
530,46,Female,27197,S,Perth,Divorced,Bicycle,Bachelor
531,41,Female,26606,S,Brisbane,Married,Bus,Bachelor
532,32,Male,14443,S,Brisbane,Single,Train,Secondary
533,49,Male,82251,M,Sydney,Married,Train,Secondary
534,51,Female,99374,M,Melbourne,Married,Train,PhD
535,48,Female,89080,M,Perth,Married,Train,PhD
536,29,Female,22003,L,Sydney,Single,Bus,Bachelor
537,58,Male,95151,M,Brisbane,Divorced,Bicycle,Bachelor
538,39,Male,82444,L,Brisbane,Single,Car,Masters
539,21,Male,65311,M,Brisbane,Married,Bus,Masters
540,52,Male,73684,S,Sydney,Married,Bicycle,Masters
541,29,Male,46686,M,Sydney,Divorced,Bus,PhD
542,54,Male,26729,M,Melbourne,Divorced,Train,PhD
543,35,Male,37012,L,Melbourne,Divorced,Train,Bachelor
544,27,Female,17149,L,Sydney,Divorced,Bus,Bachelor
545,37,Male,89409,L,Melbourne,Single,Car,PhD
546,35,Male,74285,L,Melbourne,Single,Bicycle,Secondary
547,47,Male,40994,S,Brisbane,Single,Car,PhD
548,23,Male,59210,L,Melbourne,Married,Bicycle,PhD
549,26,Male,74905,S,Melbourne,Single,Train,Bachelor
550,23,Female,63881,L,Perth,Single,Train,Secondary
551,48,Female,26911,S,Melbourne,Single,Train,Bachelor
552,33,Male,61811,S,Sydney,Married,Car,Bachelor
553,20,Male,58436,L,Brisbane,Divorced,Bus,Bachelor
554,21,Male,69592,L,Sydney,Single,Car,Bachelor
555,21,Male,17464,L,Melbourne,Single,Train,PhD
556,29,Female,78665,L,Perth,Married,Bus,Bachelor
557,40,Male,27182,S,Perth,Divorced,Train,Secondary
558,55,Male,18334,L,Brisbane,Divorced,Bus,Bachelor
559,58,Male,55902,M,Brisbane,Single,Train,Secondary
560,37,Male,14565,S,Sydney,Single,Train,Masters
561,49,Male,38726,S,Melbourne,Married,Car,Masters
562,60,Male,82376,M,Melbourne,Single,Bicycle,Masters
563,48,Male,30741,S,Sydney,Single,Bus,PhD
564,19,Female,83354,S,Perth,Single,Car,Bachelor
565,36,Male,71592,S,Perth,Married,Bus,Masters
566,53,Female,98132,S,Perth,Married,Bicycle,Bachelor
567,45,Male,79678,M,Melbourne,Married,Bus,PhD
568,32,Male,74879,M,Brisbane,Divorced,Bus,Masters
569,19,Male,66766,L,Perth,Divorced,Car,Masters
570,40,Female,94012,L,Melbourne,Married,Bus,Masters
571,21,Male,78075,M,Melbourne,Divorced,Train,Masters
572,32,Female,40758,M,Melbourne,Single,Bus,Secondary
573,39,Female,20537,M,Perth,Divorced,Bicycle,Bachelor
574,35,Male,52575,M,Sydney,Divorced,Car,Bachelor
575,40,Male,75883,M,Perth,Divorced,Train,Masters
576,30,Male,38646,M,Melbourne,Single,Car,Masters
577,20,Female,36868,L,Perth,Married,Bus,PhD
578,45,Male,37048,M,Brisbane,Single,Bicycle,PhD
579,25,Female,87829,L,Perth,Married,Train,Bachelor
580,19,Male,71179,S,Melbourne,Married,Car,Bachelor
581,59,Female,88017,S,Brisbane,Divorced,Car,Bachelor
582,46,Male,45639,S,Brisbane,Divorced,Car,PhD
583,59,Male,34147,M,Perth,Married,Car,PhD
584,24,Female,37858,L,Melbourne,Single,Car,Masters
585,44,Male,26983,M,Melbourne,Married,Bus,PhD
586,54,Female,80299,S,Melbourne,Single,Train,PhD
587,53,Female,35890,L,Sydney,Married,Car,Masters
588,36,Male,44871,L,Brisbane,Divorced,Car,PhD
589,22,Female,51408,L,Melbourne,Divorced,Bus,Masters
590,59,Male,43778,M,Melbourne,Married,Train,Secondary
591,57,Female,74076,S,Perth,Married,Train,Secondary
592,53,Male,76868,M,Perth,Divorced,Bicycle,Secondary
593,47,Female,32983,M,Brisbane,Divorced,Car,Masters
594,26,Female,20273,S,Melbourne,Married,Bicycle,Secondary
595,18,Male,35701,M,Perth,Married,Bicycle,PhD
596,45,Female,15246,M,Brisbane,Divorced,Car,Masters
597,53,Male,13281,S,Sydney,Married,Train,Secondary
598,52,Female,79349,M,Sydney,Married,Bus,PhD
599,33,Female,23450,M,Sydney,Single,Bus,Secondary
600,56,Female,40488,S,Melbourne,Married,Bicycle,Masters
601,53,Male,88612,S,Brisbane,Divorced,Car,Secondary
602,40,Male,86619,L,Sydney,Single,Train,Bachelor
603,37,Male,67532,L,Sydney,Single,Car,Bachelor
604,25,Female,97051,M,Sydney,Single,Car,Bachelor
605,55,Female,65749,M,Brisbane,Single,Train,Masters
606,31,Male,53041,L,Brisbane,Married,Train,Bachelor
607,46,Female,48604,S,Sydney,Divorced,Bus,Masters
608,19,Male,45154,L,Brisbane,Single,Bus,Secondary
609,19,Female,28506,L,Sydney,Single,Train,Bachelor
610,34,Male,88989,S,Brisbane,Single,Bicycle,Masters
611,37,Male,55690,L,Brisbane,Single,Car,Secondary
612,21,Female,39710,L,Sydney,Single,Car,Secondary
613,41,Male,92211,S,Brisbane,Divorced,Car,Masters
614,51,Male,33199,M,Brisbane,Married,Car,Masters
615,42,Female,82791,S,Melbourne,Married,Train,Masters
616,34,Male,94413,S,Brisbane,Single,Bicycle,Bachelor
617,34,Female,11535,L,Brisbane,Married,Bus,Secondary
618,30,Female,48660,S,Brisbane,Single,Bicycle,Secondary
619,54,Female,73757,S,Melbourne,Divorced,Car,Secondary
620,30,Female,88076,M,Perth,Single,Car,PhD
621,59,Female,14967,S,Brisbane,Single,Bus,Masters
622,59,Female,70158,S,Melbourne,Married,Bicycle,Secondary
623,36,Male,12243,L,Perth,Divorced,Car,PhD
624,31,Female,55780,S,Perth,Divorced,Car,Bachelor
625,52,Female,96888,S,Perth,Divorced,Bus,Masters
626,54,Male,84726,L,Sydney,Divorced,Bicycle,Secondary
627,59,Male,91425,S,Perth,Divorced,Bus,Bachelor
628,49,Female,39990,S,Melbourne,Divorced,Train,Bachelor
629,30,Female,47594,S,Sydney,Married,Train,Bachelor
630,56,Female,82985,L,Melbourne,Single,Bus,Secondary
631,48,Male,86116,L,Melbourne,Divorced,Car,Bachelor
632,32,Female,16424,S,Sydney,Married,Bicycle,Bachelor
633,60,Female,83873,L,Perth,Married,Bus,PhD
634,53,Male,78365,S,Sydney,Divorced,Train,PhD
635,34,Female,23178,L,Melbourne,Married,Car,Bachelor
636,40,Female,71993,M,Perth,Divorced,Bus,Masters
637,18,Male,50049,M,Melbourne,Divorced,Train,Masters
638,23,Female,87085,M,Brisbane,Divorced,Bus,Masters
639,59,Male,41257,S,Melbourne,Divorced,Car,Bachelor
640,30,Male,32388,S,Perth,Divorced,Car,PhD
641,49,Female,84583,M,Melbourne,Single,Bus,Bachelor
642,42,Female,17849,S,Sydney,Married,Train,Secondary
643,31,Male,52229,M,Brisbane,Single,Bus,PhD
644,59,Male,21761,L,Perth,Single,Bicycle,Masters
645,22,Male,38168,L,Brisbane,Single,Train,Bachelor
646,33,Male,75394,M,Sydney,Married,Car,PhD
647,55,Female,40716,S,Sydney,Single,Bicycle,Masters
648,57,Female,94590,M,Brisbane,Married,Train,Secondary
649,50,Female,27068,M,Brisbane,Single,Bicycle,Masters
650,57,Male,57239,L,Brisbane,Single,Bus,PhD
651,23,Male,81686,L,Sydney,Single,Car,Bachelor
652,52,Male,42069,S,Perth,Divorced,Car,Bachelor
653,26,Female,62194,M,Brisbane,Married,Bus,Bachelor
654,32,Female,95847,L,Melbourne,Single,Bus,PhD
655,45,Female,24435,L,Perth,Divorced,Car,Bachelor
656,53,Female,18034,M,Melbourne,Divorced,Train,PhD
657,44,Female,84086,S,Sydney,Divorced,Bus,Bachelor
658,52,Female,93288,M,Brisbane,Single,Bus,Bachelor
659,25,Female,56457,S,Sydney,Single,Bicycle,PhD
660,60,Female,75932,S,Sydney,Single,Bicycle,PhD
661,37,Female,56994,M,Perth,Married,Car,PhD
662,48,Male,90764,S,Perth,Single,Bus,Secondary
663,54,Female,63479,L,Sydney,Divorced,Bus,PhD
664,41,Female,32719,L,Perth,Married,Bicycle,PhD
665,29,Female,90711,S,Sydney,Divorced,Train,Masters
666,37,Male,49571,M,Melbourne,Married,Bicycle,Masters
667,27,Female,95589,M,Sydney,Divorced,Bicycle,Bachelor
668,44,Male,98177,M,Melbourne,Single,Bicycle,PhD
669,41,Male,11974,L,Brisbane,Divorced,Bicycle,Masters
670,53,Male,88890,L,Sydney,Divorced,Train,Bachelor
671,33,Female,43570,M,Brisbane,Married,Car,Secondary
672,58,Male,90390,S,Brisbane,Divorced,Bus,Bachelor
673,21,Female,15162,M,Sydney,Married,Bicycle,PhD
674,38,Female,69905,S,Sydney,Divorced,Bicycle,Masters
675,32,Female,21086,S,Brisbane,Divorced,Bicycle,Secondary
676,41,Male,85195,L,Sydney,Divorced,Car,Bachelor
677,39,Male,34189,S,Brisbane,Divorced,Bicycle,PhD
678,56,Male,83651,S,Brisbane,Single,Car,PhD
679,29,Male,67772,S,Melbourne,Single,Bicycle,Secondary
680,43,Female,44177,S,Perth,Single,Train,PhD
681,18,Female,54655,S,Perth,Single,Bicycle,Bachelor
682,56,Male,45695,L,Brisbane,Married,Bicycle,Secondary
683,47,Male,67155,S,Perth,Single,Train,PhD
684,59,Male,46714,M,Perth,Single,Bus,Masters
685,18,Male,78729,L,Sydney,Married,Car,Bachelor
686,26,Male,33434,S,Brisbane,Married,Train,Bachelor
687,25,Female,10823,S,Brisbane,Single,Train,Masters
688,41,Female,93359,M,Sydney,Married,Car,Secondary
689,21,Male,82780,M,Perth,Single,Train,PhD
690,59,Male,78546,S,Brisbane,Single,Bicycle,Masters
691,41,Female,63350,L,Sydney,Single,Car,Secondary
692,54,Female,83898,M,Sydney,Married,Train,PhD
693,26,Male,95831,L,Perth,Single,Bicycle,Bachelor
694,23,Male,73818,L,Brisbane,Single,Train,Secondary
695,58,Male,20708,L,Melbourne,Divorced,Car,PhD
696,20,Male,77569,M,Melbourne,Single,Bus,Masters
697,29,Male,61843,L,Sydney,Divorced,Bus,PhD
698,53,Male,44183,M,Sydney,Married,Bus,PhD
699,55,Female,82137,L,Melbourne,Single,Car,Bachelor
700,42,Male,56142,L,Melbourne,Single,Train,Masters
701,41,Male,30233,M,Sydney,Divorced,Bicycle,Bachelor
702,30,Male,29064,S,Brisbane,Single,Bus,Masters
703,37,Female,91511,L,Melbourne,Married,Train,Masters
704,39,Male,87710,S,Melbourne,Single,Bus,Bachelor
705,60,Female,75550,S,Sydney,Divorced,Bus,PhD
706,54,Female,93215,M,Perth,Divorced,Car,Secondary
707,34,Female,10756,L,Sydney,Single,Car,Bachelor
708,39,Female,87212,S,Brisbane,Single,Bicycle,Bachelor
709,48,Female,37880,M,Perth,Married,Car,PhD
710,23,Male,48588,S,Perth,Divorced,Car,Bachelor
711,35,Male,76493,M,Sydney,Single,Bicycle,PhD
712,33,Female,40836,M,Perth,Single,Bus,Bachelor
713,32,Female,44266,S,Sydney,Married,Car,PhD
714,39,Female,29760,L,Brisbane,Single,Car,Secondary
715,23,Female,32145,L,Sydney,Married,Bus,Masters
716,18,Male,75868,M,Brisbane,Married,Train,PhD
717,22,Male,86519,S,Brisbane,Divorced,Car,PhD
718,35,Female,24399,L,Perth,Married,Train,Secondary
719,39,Female,97507,L,Sydney,Married,Bicycle,Bachelor
720,25,Male,97938,M,Brisbane,Married,Bus,Bachelor
721,29,Male,61342,M,Perth,Single,Bus,Bachelor
722,20,Male,50416,L,Sydney,Single,Bus,Bachelor
723,20,Male,29407,S,Melbourne,Divorced,Bus,Masters
724,47,Female,29253,M,Melbourne,Single,Bicycle,Masters
725,55,Female,18661,M,Brisbane,Divorced,Train,PhD
726,30,Female,89866,L,Brisbane,Divorced,Car,PhD
727,44,Male,73509,S,Perth,Divorced,Car,Bachelor
728,24,Male,29657,M,Melbourne,Married,Train,PhD
729,56,Male,96013,M,Perth,Divorced,Bicycle,Bachelor
730,21,Male,89052,S,Melbourne,Married,Train,Masters
731,19,Male,51040,S,Perth,Married,Bicycle,Secondary
732,31,Female,72641,M,Melbourne,Divorced,Car,Masters
733,52,Male,46285,M,Sydney,Single,Bus,Masters
734,46,Male,80126,S,Perth,Divorced,Bicycle,Bachelor
735,43,Male,97669,M,Brisbane,Married,Bicycle,Secondary
736,23,Female,77636,M,Melbourne,Married,Bicycle,Masters
737,29,Male,58745,S,Brisbane,Divorced,Train,Secondary
738,45,Male,18907,M,Sydney,Divorced,Bicycle,Bachelor
739,48,Male,89372,L,Melbourne,Married,Bus,Bachelor
740,44,Male,49121,S,Sydney,Single,Train,Masters
741,18,Female,63505,S,Melbourne,Divorced,Car,PhD
742,50,Male,72401,S,Perth,Single,Bus,Masters
743,32,Female,17909,M,Perth,Single,Bus,PhD
744,43,Female,41709,S,Perth,Single,Bicycle,Masters
745,23,Female,90309,L,Perth,Single,Bicycle,Masters
746,38,Male,92003,S,Melbourne,Single,Car,Secondary
747,29,Male,30912,L,Melbourne,Married,Bus,PhD
748,41,Male,52732,L,Sydney,Divorced,Bus,Secondary
749,41,Male,75701,L,Sydney,Married,Bicycle,Secondary
750,43,Male,60083,L,Perth,Married,Car,PhD
751,30,Male,52758,S,Perth,Single,Car,PhD
752,55,Female,26754,L,Perth,Married,Bicycle,Masters
753,50,Female,16966,M,Melbourne,Divorced,Bus,Masters
754,39,Male,70596,L,Perth,Single,Bus,Bachelor
755,55,Male,24705,L,Brisbane,Single,Bicycle,Secondary
756,58,Male,37595,M,Sydney,Single,Train,PhD
757,31,Male,67209,L,Perth,Married,Bicycle,Secondary
758,28,Male,13499,S,Melbourne,Married,Bus,PhD
759,53,Female,76016,L,Perth,Married,Train,Masters
760,58,Male,50710,S,Melbourne,Single,Bicycle,Secondary
761,40,Male,76119,L,Perth,Divorced,Bicycle,Bachelor
762,18,Female,61898,S,Melbourne,Married,Bicycle,Masters
763,37,Male,71705,L,Melbourne,Married,Bicycle,Bachelor
764,40,Male,19011,M,Brisbane,Married,Bus,Bachelor
765,20,Male,90443,M,Brisbane,Divorced,Train,Bachelor
766,30,Male,59683,S,Sydney,Single,Car,Bachelor
767,54,Female,35796,M,Perth,Divorced,Bicycle,Masters
768,18,Male,83551,S,Brisbane,Married,Bus,Bachelor
769,41,Female,94596,L,Melbourne,Divorced,Car,Masters
770,40,Female,74806,L,Brisbane,Single,Car,Masters
771,36,Female,82508,S,Perth,Married,Train,Bachelor
772,23,Female,51553,L,Sydney,Married,Car,Bachelor
773,55,Female,24783,S,Perth,Married,Bus,Bachelor
774,58,Male,98664,L,Perth,Married,Bicycle,Secondary
775,18,Female,67943,L,Perth,Divorced,Car,Masters
776,39,Female,17070,L,Perth,Divorced,Car,Bachelor
777,35,Female,13448,L,Brisbane,Married,Bus,PhD
778,43,Male,60671,L,Brisbane,Married,Train,PhD
779,46,Male,97731,L,Melbourne,Divorced,Bus,PhD
780,60,Female,28674,L,Brisbane,Married,Car,Bachelor
781,57,Male,64789,S,Melbourne,Divorced,Car,Bachelor
782,18,Male,97573,L,Melbourne,Divorced,Bus,Masters
783,40,Male,58245,M,Sydney,Married,Train,Secondary
784,25,Male,18827,M,Brisbane,Single,Bus,PhD
785,26,Male,70001,S,Brisbane,Single,Train,Secondary
786,52,Male,62317,S,Perth,Single,Bus,Masters
787,50,Female,72850,L,Brisbane,Divorced,Car,PhD
788,35,Female,26417,M,Sydney,Divorced,Bicycle,PhD
789,48,Male,16494,L,Perth,Married,Train,Bachelor
790,41,Male,90660,M,Sydney,Married,Train,Bachelor
791,27,Male,93949,S,Perth,Divorced,Bus,Secondary
792,40,Male,48351,S,Melbourne,Married,Train,Masters
793,38,Male,15704,S,Perth,Divorced,Car,PhD
794,47,Male,69406,S,Perth,Married,Train,PhD
795,22,Male,74772,L,Brisbane,Divorced,Train,Bachelor
796,41,Male,83221,M,Perth,Married,Bus,Bachelor
797,45,Male,91500,M,Sydney,Single,Bus,Bachelor
798,27,Male,74049,M,Perth,Divorced,Car,PhD
799,33,Female,34417,S,Brisbane,Married,Bicycle,PhD
800,27,Female,73044,S,Brisbane,Divorced,Train,Masters
801,43,Female,81919,L,Melbourne,Married,Train,Masters
802,28,Male,33771,S,Brisbane,Divorced,Bicycle,Secondary
803,24,Male,93595,M,Perth,Single,Bus,PhD
804,36,Female,86572,S,Brisbane,Single,Bicycle,Secondary
805,39,Male,88107,S,Melbourne,Single,Bus,PhD
806,20,Male,80483,S,Melbourne,Divorced,Bus,Bachelor
807,57,Female,28293,M,Brisbane,Single,Bicycle,Masters
808,44,Male,82681,M,Sydney,Divorced,Bicycle,Masters
809,28,Female,70403,L,Perth,Single,Bus,Masters
810,35,Female,62988,L,Melbourne,Married,Train,Masters
811,22,Female,86163,L,Melbourne,Married,Car,Masters
812,52,Female,68428,M,Brisbane,Divorced,Bus,Bachelor
813,32,Male,14030,S,Melbourne,Married,Bus,Masters
814,56,Male,87328,L,Sydney,Married,Train,Bachelor
815,23,Female,54759,L,Sydney,Married,Bicycle,PhD
816,56,Female,16512,S,Perth,Divorced,Train,Secondary
817,60,Female,54235,M,Brisbane,Single,Car,Secondary
818,34,Female,86153,M,Perth,Married,Train,PhD
819,21,Male,23693,S,Brisbane,Single,Car,Bachelor
820,20,Male,81355,S,Perth,Married,Train,Secondary
821,59,Male,87753,L,Brisbane,Single,Train,Secondary
822,55,Male,41475,L,Brisbane,Divorced,Bus,Bachelor
823,24,Female,17850,S,Sydney,Single,Train,Secondary
824,22,Female,25861,S,Melbourne,Divorced,Train,Bachelor
825,23,Male,58153,M,Sydney,Divorced,Bicycle,Masters
826,26,Female,71703,S,Perth,Divorced,Car,Masters
827,33,Female,68324,L,Melbourne,Divorced,Car,Secondary
828,28,Male,36959,M,Brisbane,Single,Train,Masters
829,28,Female,98564,M,Sydney,Divorced,Car,PhD
830,28,Female,49208,L,Brisbane,Single,Bus,Masters
831,51,Male,25982,S,Melbourne,Single,Train,Bachelor
832,40,Female,28362,L,Brisbane,Married,Train,PhD
833,54,Female,68184,L,Perth,Married,Bicycle,Bachelor
834,22,Male,12595,M,Perth,Divorced,Train,Bachelor
835,23,Male,81149,S,Perth,Single,Car,Masters
836,33,Female,75931,M,Perth,Divorced,Bicycle,Masters
837,34,Male,33331,L,Sydney,Single,Bicycle,Bachelor
838,46,Male,49561,L,Brisbane,Married,Train,Bachelor
839,23,Female,43473,L,Sydney,Married,Train,Bachelor
840,37,Female,89295,M,Sydney,Single,Train,Secondary
841,40,Male,49745,L,Melbourne,Single,Train,Bachelor
842,38,Female,97967,S,Sydney,Divorced,Car,PhD
843,19,Male,41210,S,Melbourne,Divorced,Bicycle,Secondary
844,28,Female,57027,S,Perth,Divorced,Train,PhD
845,44,Female,92773,S,Brisbane,Single,Bus,Masters
846,21,Male,76783,S,Brisbane,Divorced,Car,Masters
847,34,Female,37444,L,Melbourne,Married,Train,Bachelor
848,56,Female,21134,S,Sydney,Divorced,Car,Bachelor
849,47,Male,97063,M,Brisbane,Married,Bus,PhD
850,28,Male,47218,S,Perth,Married,Bicycle,Masters
851,39,Female,10335,S,Brisbane,Married,Bus,Bachelor
852,60,Male,26805,S,Perth,Divorced,Bicycle,Bachelor
853,22,Female,41510,S,Sydney,Married,Car,Masters
854,31,Male,18592,M,Melbourne,Single,Bus,Bachelor
855,26,Male,81597,M,Perth,Married,Train,Secondary
856,40,Female,14734,L,Melbourne,Single,Bicycle,Bachelor
857,22,Male,37342,S,Sydney,Divorced,Car,Secondary
858,50,Male,85790,M,Melbourne,Married,Car,Bachelor
859,38,Female,25566,S,Sydney,Divorced,Bicycle,Masters
860,60,Male,94659,L,Brisbane,Single,Car,Masters
861,19,Female,68835,L,Melbourne,Divorced,Bicycle,Masters
862,55,Female,51898,M,Perth,Divorced,Bus,Bachelor
863,58,Male,38684,M,Perth,Divorced,Train,PhD
864,35,Male,80933,S,Sydney,Single,Car,PhD
865,46,Male,82992,L,Brisbane,Single,Train,Secondary
866,20,Female,23467,L,Sydney,Single,Train,Bachelor
867,22,Male,78089,S,Melbourne,Single,Bicycle,Secondary
868,37,Female,41942,L,Sydney,Divorced,Train,Secondary
869,47,Female,64182,L,Perth,Married,Bus,Bachelor
870,52,Male,59653,L,Perth,Divorced,Car,Bachelor
871,49,Male,82612,M,Perth,Married,Train,Bachelor
872,40,Male,11763,L,Perth,Divorced,Car,PhD
873,55,Female,75872,M,Sydney,Single,Train,PhD
874,51,Male,54886,M,Perth,Single,Bicycle,Bachelor
875,49,Male,80283,L,Melbourne,Single,Train,PhD
876,60,Female,42979,M,Melbourne,Married,Train,Masters
877,40,Female,85096,M,Perth,Married,Car,Masters
878,54,Male,36448,S,Sydney,Married,Train,PhD
